"Year","Site","X1","X2","OccCov1","Occ"
1,36,-1.35316469341319,-1.5696710443593,-0.951153145057862,0
1,38,-1.13665834246708,-1.5696710443593,-1.86569129506938,0
1,38,-1.13665834246708,-1.5696710443593,-1.86569129506938,0
1,40,-0.920151991520966,-1.5696710443593,-0.957217964632747,0
1,40,-0.920151991520966,-1.5696710443593,-0.957217964632747,0
1,43,-0.595392465101802,-1.5696710443593,-0.684825668789268,0
1,43,-0.595392465101802,-1.5696710443593,-0.684825668789268,0
1,43,-0.595392465101802,-1.5696710443593,-0.684825668789268,0
1,43,-0.595392465101802,-1.5696710443593,-0.684825668789268,0
1,43,-0.595392465101802,-1.5696710443593,-0.684825668789268,0
1,43,-0.595392465101802,-1.5696710443593,-0.684825668789268,0
1,44,-0.487139289628747,-1.5696710443593,2.31886993401578,0
1,45,-0.378886114155692,-1.5696710443593,0.501993301010889,0
1,45,-0.378886114155692,-1.5696710443593,0.501993301010889,0
1,45,-0.378886114155692,-1.5696710443593,0.501993301010889,0
1,45,-0.378886114155692,-1.5696710443593,0.501993301010889,0
1,45,-0.378886114155692,-1.5696710443593,0.501993301010889,0
1,46,-0.270632938682637,-1.5696710443593,-0.967670172100448,0
1,46,-0.270632938682637,-1.5696710443593,-0.967670172100448,0
1,47,-0.162379763209582,-1.5696710443593,-0.62547449110206,0
1,47,-0.162379763209582,-1.5696710443593,-0.62547449110206,0
1,48,-0.0541265877365274,-1.5696710443593,-0.116113485648025,1
1,48,-0.0541265877365274,-1.5696710443593,-0.116113485648025,0
1,49,0.0541265877365274,-1.5696710443593,0.562498675917395,0
1,49,0.0541265877365274,-1.5696710443593,0.562498675917395,1
1,49,0.0541265877365274,-1.5696710443593,0.562498675917395,0
1,49,0.0541265877365274,-1.5696710443593,0.562498675917395,1
1,50,0.162379763209582,-1.5696710443593,-1.59992842558136,0
1,50,0.162379763209582,-1.5696710443593,-1.59992842558136,0
1,51,0.270632938682637,-1.5696710443593,-0.296200632727822,0
1,51,0.270632938682637,-1.5696710443593,-0.296200632727822,0
1,52,0.378886114155692,-1.5696710443593,-1.12056527551194,0
1,52,0.378886114155692,-1.5696710443593,-1.12056527551194,0
1,52,0.378886114155692,-1.5696710443593,-1.12056527551194,0
1,52,0.378886114155692,-1.5696710443593,-1.12056527551194,0
1,53,0.487139289628747,-1.5696710443593,-0.545854367005578,0
1,53,0.487139289628747,-1.5696710443593,-0.545854367005578,0
1,53,0.487139289628747,-1.5696710443593,-0.545854367005578,0
1,54,0.595392465101801,-1.5696710443593,-0.205337146204889,0
1,54,0.595392465101801,-1.5696710443593,-0.205337146204889,0
1,54,0.595392465101801,-1.5696710443593,-0.205337146204889,0
1,54,0.595392465101801,-1.5696710443593,-0.205337146204889,0
1,55,0.703645640574857,-1.5696710443593,0.93937420936079,0
1,55,0.703645640574857,-1.5696710443593,0.93937420936079,0
1,56,0.811898816047911,-1.5696710443593,0.336485255385742,0
1,56,0.811898816047911,-1.5696710443593,0.336485255385742,0
1,57,0.920151991520966,-1.5696710443593,-0.0840784241231116,1
1,59,1.13665834246708,-1.5696710443593,0.0155107152704596,0
1,60,1.24491151794013,-1.5696710443593,-0.884241590199484,0
1,60,1.24491151794013,-1.5696710443593,-0.884241590199484,0
1,61,1.35316469341319,-1.5696710443593,-0.270574176082368,0
1,61,1.35316469341319,-1.5696710443593,-0.270574176082368,0
1,61,1.35316469341319,-1.5696710443593,-0.270574176082368,0
1,61,1.35316469341319,-1.5696710443593,-0.270574176082368,0
1,62,1.46141786888624,-1.5696710443593,-0.261624526755185,0
1,62,1.46141786888624,-1.5696710443593,-0.261624526755185,0
1,62,1.46141786888624,-1.5696710443593,-0.261624526755185,0
1,63,1.5696710443593,-1.5696710443593,-0.0380301060154133,0
1,63,1.5696710443593,-1.5696710443593,-0.0380301060154133,0
1,63,1.5696710443593,-1.5696710443593,-0.0380301060154133,0
1,64,1.67792421983235,-1.5696710443593,0.0084467897588023,0
1,64,1.67792421983235,-1.5696710443593,0.0084467897588023,0
1,64,1.67792421983235,-1.5696710443593,0.0084467897588023,0
1,65,-1.67792421983235,-1.46141786888624,-0.718536455839716,0
1,65,-1.67792421983235,-1.46141786888624,-0.718536455839716,0
1,65,-1.67792421983235,-1.46141786888624,-0.718536455839716,0
1,65,-1.67792421983235,-1.46141786888624,-0.718536455839716,0
1,66,-1.5696710443593,-1.46141786888624,-0.0545880851581707,0
1,66,-1.5696710443593,-1.46141786888624,-0.0545880851581707,0
1,67,-1.46141786888624,-1.46141786888624,-1.46939784503856,0
1,68,-1.35316469341319,-1.46141786888624,1.31720863800344,0
1,68,-1.35316469341319,-1.46141786888624,1.31720863800344,0
1,70,-1.13665834246708,-1.46141786888624,1.45871156654337,0
1,70,-1.13665834246708,-1.46141786888624,1.45871156654337,0
1,70,-1.13665834246708,-1.46141786888624,1.45871156654337,0
1,71,-1.02840516699402,-1.46141786888624,-0.0216503016093911,0
1,71,-1.02840516699402,-1.46141786888624,-0.0216503016093911,0
1,71,-1.02840516699402,-1.46141786888624,-0.0216503016093911,0
1,71,-1.02840516699402,-1.46141786888624,-0.0216503016093911,0
1,71,-1.02840516699402,-1.46141786888624,-0.0216503016093911,0
1,71,-1.02840516699402,-1.46141786888624,-0.0216503016093911,0
1,72,-0.920151991520966,-1.46141786888624,0.184413447421772,0
1,72,-0.920151991520966,-1.46141786888624,0.184413447421772,0
1,73,-0.811898816047911,-1.46141786888624,-0.0906185490701367,0
1,73,-0.811898816047911,-1.46141786888624,-0.0906185490701367,0
1,73,-0.811898816047911,-1.46141786888624,-0.0906185490701367,0
1,74,-0.703645640574857,-1.46141786888624,-0.939009249710149,0
1,74,-0.703645640574857,-1.46141786888624,-0.939009249710149,0
1,74,-0.703645640574857,-1.46141786888624,-0.939009249710149,0
1,75,-0.595392465101802,-1.46141786888624,-0.257889249131611,0
1,76,-0.487139289628747,-1.46141786888624,-0.00438752529520879,0
1,76,-0.487139289628747,-1.46141786888624,-0.00438752529520879,1
1,76,-0.487139289628747,-1.46141786888624,-0.00438752529520879,0
1,76,-0.487139289628747,-1.46141786888624,-0.00438752529520879,0
1,77,-0.378886114155692,-1.46141786888624,0.139283012118006,1
1,77,-0.378886114155692,-1.46141786888624,0.139283012118006,0
1,78,-0.270632938682637,-1.46141786888624,-0.254874419394663,0
1,78,-0.270632938682637,-1.46141786888624,-0.254874419394663,0
1,78,-0.270632938682637,-1.46141786888624,-0.254874419394663,0
1,79,-0.162379763209582,-1.46141786888624,1.60593416144661,1
1,80,-0.0541265877365274,-1.46141786888624,-1.19726168817102,0
1,80,-0.0541265877365274,-1.46141786888624,-1.19726168817102,0
1,82,0.162379763209582,-1.46141786888624,-0.202680636848149,0
1,82,0.162379763209582,-1.46141786888624,-0.202680636848149,0
1,82,0.162379763209582,-1.46141786888624,-0.202680636848149,0
1,82,0.162379763209582,-1.46141786888624,-0.202680636848149,0
1,83,0.270632938682637,-1.46141786888624,1.05968623572997,0
1,83,0.270632938682637,-1.46141786888624,1.05968623572997,0
1,83,0.270632938682637,-1.46141786888624,1.05968623572997,0
1,86,0.595392465101801,-1.46141786888624,-1.37670010506982,0
1,87,0.703645640574857,-1.46141786888624,-0.155819856168554,0
1,87,0.703645640574857,-1.46141786888624,-0.155819856168554,0
1,87,0.703645640574857,-1.46141786888624,-0.155819856168554,0
1,88,0.811898816047911,-1.46141786888624,-0.894048267594456,0
1,88,0.811898816047911,-1.46141786888624,-0.894048267594456,0
1,88,0.811898816047911,-1.46141786888624,-0.894048267594456,0
1,89,0.920151991520966,-1.46141786888624,0.168350017860353,0
1,89,0.920151991520966,-1.46141786888624,0.168350017860353,0
1,89,0.920151991520966,-1.46141786888624,0.168350017860353,0
1,89,0.920151991520966,-1.46141786888624,0.168350017860353,0
1,89,0.920151991520966,-1.46141786888624,0.168350017860353,0
1,90,1.02840516699402,-1.46141786888624,-0.436187458989708,0
1,91,1.13665834246708,-1.46141786888624,0.920220636390451,1
1,91,1.13665834246708,-1.46141786888624,0.920220636390451,0
1,92,1.24491151794013,-1.46141786888624,-0.938104929116509,0
1,93,1.35316469341319,-1.46141786888624,0.391655502106963,0
1,93,1.35316469341319,-1.46141786888624,0.391655502106963,0
1,94,1.46141786888624,-1.46141786888624,-0.0502074347970475,0
1,94,1.46141786888624,-1.46141786888624,-0.0502074347970475,0
1,95,1.5696710443593,-1.46141786888624,-0.509385865944795,0
1,95,1.5696710443593,-1.46141786888624,-0.509385865944795,0
1,95,1.5696710443593,-1.46141786888624,-0.509385865944795,0
1,96,1.67792421983235,-1.46141786888624,0.589909722307197,0
1,96,1.67792421983235,-1.46141786888624,0.589909722307197,0
1,97,-1.67792421983235,-1.35316469341319,-0.903605429955744,0
1,98,-1.5696710443593,-1.35316469341319,-0.466767909120914,0
1,98,-1.5696710443593,-1.35316469341319,-0.466767909120914,0
1,99,-1.46141786888624,-1.35316469341319,-1.36715132977754,0
1,100,-1.35316469341319,-1.35316469341319,1.55603188622592,0
1,100,-1.35316469341319,-1.35316469341319,1.55603188622592,0
1,101,-1.24491151794013,-1.35316469341319,-1.2619292088309,1
1,101,-1.24491151794013,-1.35316469341319,-1.2619292088309,0
1,102,-1.13665834246708,-1.35316469341319,-1.92903290114279,0
1,102,-1.13665834246708,-1.35316469341319,-1.92903290114279,0
1,104,-0.920151991520966,-1.35316469341319,-0.251068050212515,0
1,105,-0.811898816047911,-1.35316469341319,-0.982750039091124,0
1,105,-0.811898816047911,-1.35316469341319,-0.982750039091124,0
1,105,-0.811898816047911,-1.35316469341319,-0.982750039091124,0
1,106,-0.703645640574857,-1.35316469341319,0.203188576967308,0
1,107,-0.595392465101802,-1.35316469341319,-1.33704416658678,0
1,108,-0.487139289628747,-1.35316469341319,0.0386765032007984,0
1,108,-0.487139289628747,-1.35316469341319,0.0386765032007984,0
1,110,-0.270632938682637,-1.35316469341319,-0.0982718088547046,0
1,110,-0.270632938682637,-1.35316469341319,-0.0982718088547046,0
1,110,-0.270632938682637,-1.35316469341319,-0.0982718088547046,0
1,110,-0.270632938682637,-1.35316469341319,-0.0982718088547046,0
1,110,-0.270632938682637,-1.35316469341319,-0.0982718088547046,0
1,111,-0.162379763209582,-1.35316469341319,0.533472872381712,0
1,112,-0.0541265877365274,-1.35316469341319,-0.243253511843123,0
1,112,-0.0541265877365274,-1.35316469341319,-0.243253511843123,0
1,113,0.0541265877365274,-1.35316469341319,0.610930622805186,0
1,113,0.0541265877365274,-1.35316469341319,0.610930622805186,0
1,113,0.0541265877365274,-1.35316469341319,0.610930622805186,0
1,114,0.162379763209582,-1.35316469341319,0.33177368326699,0
1,114,0.162379763209582,-1.35316469341319,0.33177368326699,0
1,114,0.162379763209582,-1.35316469341319,0.33177368326699,0
1,115,0.270632938682637,-1.35316469341319,1.19310006520938,0
1,116,0.378886114155692,-1.35316469341319,1.69649500621939,0
1,116,0.378886114155692,-1.35316469341319,1.69649500621939,0
1,116,0.378886114155692,-1.35316469341319,1.69649500621939,0
1,117,0.487139289628747,-1.35316469341319,1.57866001004481,0
1,118,0.595392465101801,-1.35316469341319,-0.280712108519849,0
1,118,0.595392465101801,-1.35316469341319,-0.280712108519849,0
1,119,0.703645640574857,-1.35316469341319,-0.142176735750743,1
1,119,0.703645640574857,-1.35316469341319,-0.142176735750743,1
1,119,0.703645640574857,-1.35316469341319,-0.142176735750743,0
1,120,0.811898816047911,-1.35316469341319,0.166188929375359,0
1,120,0.811898816047911,-1.35316469341319,0.166188929375359,0
1,120,0.811898816047911,-1.35316469341319,0.166188929375359,0
1,121,0.920151991520966,-1.35316469341319,0.718411496605762,0
1,122,1.02840516699402,-1.35316469341319,-0.262381230893932,0
1,122,1.02840516699402,-1.35316469341319,-0.262381230893932,0
1,123,1.13665834246708,-1.35316469341319,0.075190483414881,1
1,123,1.13665834246708,-1.35316469341319,0.075190483414881,1
1,123,1.13665834246708,-1.35316469341319,0.075190483414881,0
1,124,1.24491151794013,-1.35316469341319,-1.14601560001786,0
1,124,1.24491151794013,-1.35316469341319,-1.14601560001786,0
1,124,1.24491151794013,-1.35316469341319,-1.14601560001786,0
1,124,1.24491151794013,-1.35316469341319,-1.14601560001786,0
1,125,1.35316469341319,-1.35316469341319,-0.268341625591667,0
1,125,1.35316469341319,-1.35316469341319,-0.268341625591667,0
1,126,1.46141786888624,-1.35316469341319,-1.10640167995388,0
1,127,1.5696710443593,-1.35316469341319,1.53359977857083,0
1,128,1.67792421983235,-1.35316469341319,-1.29972573088546,0
1,128,1.67792421983235,-1.35316469341319,-1.29972573088546,0
1,128,1.67792421983235,-1.35316469341319,-1.29972573088546,0
1,128,1.67792421983235,-1.35316469341319,-1.29972573088546,0
1,129,-1.67792421983235,-1.24491151794013,-0.0688931251368004,0
1,130,-1.5696710443593,-1.24491151794013,0.796267970238548,0
1,130,-1.5696710443593,-1.24491151794013,0.796267970238548,0
1,132,-1.35316469341319,-1.24491151794013,1.14966846508173,0
1,132,-1.35316469341319,-1.24491151794013,1.14966846508173,0
1,133,-1.24491151794013,-1.24491151794013,0.260166983166213,0
1,133,-1.24491151794013,-1.24491151794013,0.260166983166213,0
1,134,-1.13665834246708,-1.24491151794013,1.08330297074609,0
1,135,-1.02840516699402,-1.24491151794013,0.97480682101444,0
1,135,-1.02840516699402,-1.24491151794013,0.97480682101444,0
1,135,-1.02840516699402,-1.24491151794013,0.97480682101444,0
1,136,-0.920151991520966,-1.24491151794013,-1.62366163178437,0
1,136,-0.920151991520966,-1.24491151794013,-1.62366163178437,0
1,136,-0.920151991520966,-1.24491151794013,-1.62366163178437,0
1,137,-0.811898816047911,-1.24491151794013,0.706047100110209,0
1,137,-0.811898816047911,-1.24491151794013,0.706047100110209,0
1,137,-0.811898816047911,-1.24491151794013,0.706047100110209,0
1,138,-0.703645640574857,-1.24491151794013,-0.245183037066709,0
1,138,-0.703645640574857,-1.24491151794013,-0.245183037066709,0
1,139,-0.595392465101802,-1.24491151794013,0.290942689190549,0
1,139,-0.595392465101802,-1.24491151794013,0.290942689190549,0
1,142,-0.270632938682637,-1.24491151794013,-0.178026556191615,0
1,142,-0.270632938682637,-1.24491151794013,-0.178026556191615,0
1,143,-0.162379763209582,-1.24491151794013,-2.06342807723109,0
1,143,-0.162379763209582,-1.24491151794013,-2.06342807723109,1
1,143,-0.162379763209582,-1.24491151794013,-2.06342807723109,0
1,143,-0.162379763209582,-1.24491151794013,-2.06342807723109,1
1,143,-0.162379763209582,-1.24491151794013,-2.06342807723109,1
1,143,-0.162379763209582,-1.24491151794013,-2.06342807723109,0
1,145,0.0541265877365274,-1.24491151794013,-2.75783194207063,0
1,145,0.0541265877365274,-1.24491151794013,-2.75783194207063,0
1,146,0.162379763209582,-1.24491151794013,1.47916195747276,0
1,146,0.162379763209582,-1.24491151794013,1.47916195747276,0
1,148,0.378886114155692,-1.24491151794013,-0.460731516356709,0
1,148,0.378886114155692,-1.24491151794013,-0.460731516356709,0
1,149,0.487139289628747,-1.24491151794013,-2.1288315101174,0
1,149,0.487139289628747,-1.24491151794013,-2.1288315101174,0
1,149,0.487139289628747,-1.24491151794013,-2.1288315101174,0
1,150,0.595392465101801,-1.24491151794013,0.174808622674303,0
1,151,0.703645640574857,-1.24491151794013,-1.48086734246394,0
1,152,0.811898816047911,-1.24491151794013,1.78810917160017,1
1,152,0.811898816047911,-1.24491151794013,1.78810917160017,0
1,153,0.920151991520966,-1.24491151794013,0.89222632535802,0
1,153,0.920151991520966,-1.24491151794013,0.89222632535802,0
1,154,1.02840516699402,-1.24491151794013,0.298340950528254,0
1,154,1.02840516699402,-1.24491151794013,0.298340950528254,0
1,154,1.02840516699402,-1.24491151794013,0.298340950528254,0
1,154,1.02840516699402,-1.24491151794013,0.298340950528254,0
1,155,1.13665834246708,-1.24491151794013,0.236193722505789,0
1,155,1.13665834246708,-1.24491151794013,0.236193722505789,0
1,155,1.13665834246708,-1.24491151794013,0.236193722505789,0
1,157,1.35316469341319,-1.24491151794013,-0.562265901011854,0
1,157,1.35316469341319,-1.24491151794013,-0.562265901011854,0
1,158,1.46141786888624,-1.24491151794013,-0.206545709489107,0
1,158,1.46141786888624,-1.24491151794013,-0.206545709489107,0
1,158,1.46141786888624,-1.24491151794013,-0.206545709489107,0
1,158,1.46141786888624,-1.24491151794013,-0.206545709489107,0
1,159,1.5696710443593,-1.24491151794013,0.0873002776044728,0
1,160,1.67792421983235,-1.24491151794013,-0.870781045669947,0
1,162,-1.5696710443593,-1.13665834246708,0.254892852071848,0
1,163,-1.46141786888624,-1.13665834246708,0.0114506411346895,0
1,163,-1.46141786888624,-1.13665834246708,0.0114506411346895,0
1,163,-1.46141786888624,-1.13665834246708,0.0114506411346895,1
1,163,-1.46141786888624,-1.13665834246708,0.0114506411346895,0
1,164,-1.35316469341319,-1.13665834246708,-0.577364255495264,0
1,164,-1.35316469341319,-1.13665834246708,-0.577364255495264,0
1,164,-1.35316469341319,-1.13665834246708,-0.577364255495264,0
1,165,-1.24491151794013,-1.13665834246708,0.0258999894492499,0
1,166,-1.13665834246708,-1.13665834246708,0.633623495314804,0
1,166,-1.13665834246708,-1.13665834246708,0.633623495314804,0
1,166,-1.13665834246708,-1.13665834246708,0.633623495314804,0
1,166,-1.13665834246708,-1.13665834246708,0.633623495314804,0
1,171,-0.595392465101802,-1.13665834246708,1.57164675828835,1
1,172,-0.487139289628747,-1.13665834246708,-0.47504127124423,0
1,172,-0.487139289628747,-1.13665834246708,-0.47504127124423,0
1,172,-0.487139289628747,-1.13665834246708,-0.47504127124423,0
1,173,-0.378886114155692,-1.13665834246708,-0.350602524906822,0
1,175,-0.162379763209582,-1.13665834246708,-0.915658174567341,0
1,175,-0.162379763209582,-1.13665834246708,-0.915658174567341,0
1,176,-0.0541265877365274,-1.13665834246708,0.405170299850101,1
1,177,0.0541265877365274,-1.13665834246708,0.359059533340356,0
1,177,0.0541265877365274,-1.13665834246708,0.359059533340356,0
1,177,0.0541265877365274,-1.13665834246708,0.359059533340356,0
1,178,0.162379763209582,-1.13665834246708,0.352160994186965,1
1,179,0.270632938682637,-1.13665834246708,0.288319107103596,0
1,179,0.270632938682637,-1.13665834246708,0.288319107103596,0
1,180,0.378886114155692,-1.13665834246708,-1.49087801659465,0
1,181,0.487139289628747,-1.13665834246708,0.0761685965853286,0
1,182,0.595392465101801,-1.13665834246708,0.448038062967141,0
1,182,0.595392465101801,-1.13665834246708,0.448038062967141,0
1,182,0.595392465101801,-1.13665834246708,0.448038062967141,0
1,182,0.595392465101801,-1.13665834246708,0.448038062967141,0
1,184,0.811898816047911,-1.13665834246708,0.153501692863345,0
1,185,0.920151991520966,-1.13665834246708,0.922958237193038,0
1,186,1.02840516699402,-1.13665834246708,1.07024734234127,0
1,186,1.02840516699402,-1.13665834246708,1.07024734234127,0
1,186,1.02840516699402,-1.13665834246708,1.07024734234127,0
1,186,1.02840516699402,-1.13665834246708,1.07024734234127,0
1,187,1.13665834246708,-1.13665834246708,0.480648657276386,0
1,187,1.13665834246708,-1.13665834246708,0.480648657276386,0
1,187,1.13665834246708,-1.13665834246708,0.480648657276386,0
1,188,1.24491151794013,-1.13665834246708,-2.10548930399862,0
1,189,1.35316469341319,-1.13665834246708,0.00913247771608812,0
1,189,1.35316469341319,-1.13665834246708,0.00913247771608812,0
1,189,1.35316469341319,-1.13665834246708,0.00913247771608812,0
1,189,1.35316469341319,-1.13665834246708,0.00913247771608812,0
1,190,1.46141786888624,-1.13665834246708,0.225850697048322,1
1,190,1.46141786888624,-1.13665834246708,0.225850697048322,0
1,192,1.67792421983235,-1.13665834246708,0.0163877552857543,0
1,193,-1.67792421983235,-1.02840516699402,2.48220452027427,0
1,193,-1.67792421983235,-1.02840516699402,2.48220452027427,1
1,193,-1.67792421983235,-1.02840516699402,2.48220452027427,0
1,194,-1.5696710443593,-1.02840516699402,2.35966785906582,0
1,194,-1.5696710443593,-1.02840516699402,2.35966785906582,1
1,195,-1.46141786888624,-1.02840516699402,-0.570373119620109,0
1,195,-1.46141786888624,-1.02840516699402,-0.570373119620109,0
1,195,-1.46141786888624,-1.02840516699402,-0.570373119620109,0
1,195,-1.46141786888624,-1.02840516699402,-0.570373119620109,0
1,197,-1.24491151794013,-1.02840516699402,1.39355854709408,1
1,197,-1.24491151794013,-1.02840516699402,1.39355854709408,0
1,198,-1.13665834246708,-1.02840516699402,0.14969064894581,0
1,198,-1.13665834246708,-1.02840516699402,0.14969064894581,0
1,199,-1.02840516699402,-1.02840516699402,-0.299357330866617,0
1,199,-1.02840516699402,-1.02840516699402,-0.299357330866617,0
1,200,-0.920151991520966,-1.02840516699402,-1.08273658099242,0
1,200,-0.920151991520966,-1.02840516699402,-1.08273658099242,0
1,200,-0.920151991520966,-1.02840516699402,-1.08273658099242,0
1,200,-0.920151991520966,-1.02840516699402,-1.08273658099242,0
1,200,-0.920151991520966,-1.02840516699402,-1.08273658099242,0
1,201,-0.811898816047911,-1.02840516699402,0.422531571658241,0
1,203,-0.595392465101802,-1.02840516699402,0.807644268792925,0
1,204,-0.487139289628747,-1.02840516699402,0.169339628742359,0
1,205,-0.378886114155692,-1.02840516699402,0.107737072930263,0
1,205,-0.378886114155692,-1.02840516699402,0.107737072930263,0
1,206,-0.270632938682637,-1.02840516699402,1.04624706228339,0
1,206,-0.270632938682637,-1.02840516699402,1.04624706228339,0
1,206,-0.270632938682637,-1.02840516699402,1.04624706228339,1
1,206,-0.270632938682637,-1.02840516699402,1.04624706228339,0
1,207,-0.162379763209582,-1.02840516699402,0.240821201564643,1
1,207,-0.162379763209582,-1.02840516699402,0.240821201564643,0
1,207,-0.162379763209582,-1.02840516699402,0.240821201564643,1
1,209,0.0541265877365274,-1.02840516699402,-0.950435754141057,0
1,210,0.162379763209582,-1.02840516699402,-0.990384244035895,0
1,210,0.162379763209582,-1.02840516699402,-0.990384244035895,0
1,211,0.270632938682637,-1.02840516699402,0.272403752748074,0
1,211,0.270632938682637,-1.02840516699402,0.272403752748074,1
1,211,0.270632938682637,-1.02840516699402,0.272403752748074,0
1,211,0.270632938682637,-1.02840516699402,0.272403752748074,0
1,211,0.270632938682637,-1.02840516699402,0.272403752748074,1
1,211,0.270632938682637,-1.02840516699402,0.272403752748074,0
1,212,0.378886114155692,-1.02840516699402,-0.130247409820403,0
1,213,0.487139289628747,-1.02840516699402,-0.947091777948855,0
1,213,0.487139289628747,-1.02840516699402,-0.947091777948855,0
1,215,0.703645640574857,-1.02840516699402,3.03709809690273,1
1,215,0.703645640574857,-1.02840516699402,3.03709809690273,1
1,215,0.703645640574857,-1.02840516699402,3.03709809690273,0
1,215,0.703645640574857,-1.02840516699402,3.03709809690273,0
1,215,0.703645640574857,-1.02840516699402,3.03709809690273,0
1,216,0.811898816047911,-1.02840516699402,-0.349791898250112,0
1,216,0.811898816047911,-1.02840516699402,-0.349791898250112,0
1,216,0.811898816047911,-1.02840516699402,-0.349791898250112,1
1,217,0.920151991520966,-1.02840516699402,-0.869653574543629,0
1,217,0.920151991520966,-1.02840516699402,-0.869653574543629,0
1,217,0.920151991520966,-1.02840516699402,-0.869653574543629,0
1,218,1.02840516699402,-1.02840516699402,0.555849539867598,0
1,218,1.02840516699402,-1.02840516699402,0.555849539867598,0
1,218,1.02840516699402,-1.02840516699402,0.555849539867598,0
1,218,1.02840516699402,-1.02840516699402,0.555849539867598,0
1,219,1.13665834246708,-1.02840516699402,-1.48802503895686,0
1,219,1.13665834246708,-1.02840516699402,-1.48802503895686,0
1,219,1.13665834246708,-1.02840516699402,-1.48802503895686,0
1,220,1.24491151794013,-1.02840516699402,0.152310753166594,0
1,221,1.35316469341319,-1.02840516699402,-0.158183411832874,0
1,221,1.35316469341319,-1.02840516699402,-0.158183411832874,0
1,222,1.46141786888624,-1.02840516699402,-0.970124863992637,0
