"Year","Site","X1","X2","OccCov1","OccCov2","CaptureCovariate1","Occ"
1,29,-0.903678682209849,-1.50613113701641,-0.107286326630866,0.0471289597531982,-0.539482397980983,0
1,30,-0.753065568508208,-1.50613113701641,-0.818846929852887,-1.07373643412122,1.92358033979228,0
1,31,-0.602452454806566,-1.50613113701641,0.845184254519522,-1.48400931867538,-1.19195838645008,0
1,31,-0.602452454806566,-1.50613113701641,0.845184254519522,-1.48400931867538,0.0364888555329509,0
1,31,-0.602452454806566,-1.50613113701641,0.845184254519522,-1.48400931867538,-0.101330839882506,0
1,32,-0.451839341104924,-1.50613113701641,0.850395467230871,-1.29053689747915,0.932047210232538,0
1,32,-0.451839341104924,-1.50613113701641,0.850395467230871,-1.29053689747915,0.184683648910964,0
1,32,-0.451839341104924,-1.50613113701641,0.850395467230871,-1.29053689747915,-0.900840743202258,0
1,32,-0.451839341104924,-1.50613113701641,0.850395467230871,-1.29053689747915,0.339684845711228,0
1,32,-0.451839341104924,-1.50613113701641,0.850395467230871,-1.29053689747915,1.04697753521267,0
1,34,-0.150613113701641,-1.50613113701641,-0.912349809278954,-0.118016428088664,1.67238939722603,0
1,34,-0.150613113701641,-1.50613113701641,-0.912349809278954,-0.118016428088664,0.354754178837392,0
1,35,0,-1.50613113701641,-2.11098487614475,-1.15734449680671,-1.5258163798092,0
1,35,0,-1.50613113701641,-2.11098487614475,-1.15734449680671,0.476705719392486,0
1,36,0.150613113701641,-1.50613113701641,-0.700829960443175,-0.126976164137737,-1.09287469283122,0
1,36,0.150613113701641,-1.50613113701641,-0.700829960443175,-0.126976164137737,1.82480578663395,0
1,36,0.150613113701641,-1.50613113701641,-0.700829960443175,-0.126976164137737,-0.484452408415959,0
1,36,0.150613113701641,-1.50613113701641,-0.700829960443175,-0.126976164137737,0.556584230963423,0
1,36,0.150613113701641,-1.50613113701641,-0.700829960443175,-0.126976164137737,-0.879973958118716,0
1,37,0.301226227403283,-1.50613113701641,1.18839298872321,1.0838675751374,-0.328610554971042,0
1,37,0.301226227403283,-1.50613113701641,1.18839298872321,1.0838675751374,0.992840429767363,0
1,38,0.451839341104924,-1.50613113701641,-1.10193018357661,0.259492819117109,-0.982362701301808,0
1,38,0.451839341104924,-1.50613113701641,-1.10193018357661,0.259492819117109,-0.15904162486868,0
1,40,0.753065568508208,-1.50613113701641,1.02639313970956,1.82577983389219,0.2492296227194,0
1,40,0.753065568508208,-1.50613113701641,1.02639313970956,1.82577983389219,0.241674955538334,0
1,40,0.753065568508208,-1.50613113701641,1.02639313970956,1.82577983389219,1.09527956744064,0
1,41,0.903678682209849,-1.50613113701641,0.774405769297205,0.688746012651389,1.05717739827513,1
1,41,0.903678682209849,-1.50613113701641,0.774405769297205,0.688746012651389,0.0786550119713857,0
1,42,1.05429179591149,-1.50613113701641,0.137650477272488,-0.201785486898419,-0.489916854055382,1
1,42,1.05429179591149,-1.50613113701641,0.137650477272488,-0.201785486898419,0.405066236937585,1
1,43,1.20490490961313,-1.50613113701641,0.279524330373527,-0.261689632703477,-1.74959250453164,0
1,44,1.35551802331477,-1.50613113701641,-1.31861209933608,1.42669688309664,-0.0594291087185725,0
1,45,1.50613113701642,-1.50613113701641,0.517545281468385,-2.18755014761682,0.549859796701963,1
1,45,1.50613113701642,-1.50613113701641,0.517545281468385,-2.18755014761682,-0.378747991103372,1
1,45,1.50613113701642,-1.50613113701641,0.517545281468385,-2.18755014761682,0.803927114326887,0
1,45,1.50613113701642,-1.50613113701641,0.517545281468385,-2.18755014761682,0.417236078671807,1
1,46,1.65674425071806,-1.50613113701641,-1.04211521887184,0.79587252062709,1.99929362410643,0
1,46,1.65674425071806,-1.50613113701641,-1.04211521887184,0.79587252062709,0.858451711814277,0
1,47,-1.65674425071806,-1.35551802331477,2.50581709635825,0.103395500845748,-0.146823671429071,0
1,47,-1.65674425071806,-1.35551802331477,2.50581709635825,0.103395500845748,1.01120419058948,0
1,47,-1.65674425071806,-1.35551802331477,2.50581709635825,0.103395500845748,1.08211905065026,1
1,47,-1.65674425071806,-1.35551802331477,2.50581709635825,0.103395500845748,-0.397414088647774,1
1,48,-1.50613113701641,-1.35551802331477,0.258462930553026,0.83928896447433,-0.0967676005226438,0
1,48,-1.50613113701641,-1.35551802331477,0.258462930553026,0.83928896447433,-0.677563182177971,0
1,48,-1.50613113701641,-1.35551802331477,0.258462930553026,0.83928896447433,-1.20174752751091,0
1,49,-1.35551802331477,-1.35551802331477,0.280480877707708,-0.85809316168369,2.07787218106073,1
1,50,-1.20490490961313,-1.35551802331477,0.00794180667395303,-0.659119545836488,-0.285514064575469,0
1,50,-1.20490490961313,-1.35551802331477,0.00794180667395303,-0.659119545836488,0.217982709312677,0
1,50,-1.20490490961313,-1.35551802331477,0.00794180667395303,-0.659119545836488,1.1166418204657,0
1,51,-1.05429179591149,-1.35551802331477,1.85836000151074,-0.22783781753743,0.0586190823586589,0
1,53,-0.753065568508208,-1.35551802331477,0.128575335435815,-0.522734475868908,-1.17835159406666,0
1,54,-0.602452454806566,-1.35551802331477,0.679343385926815,0.804269777359261,1.42921684565002,0
1,54,-0.602452454806566,-1.35551802331477,0.679343385926815,0.804269777359261,-0.969163011139276,0
1,55,-0.451839341104924,-1.35551802331477,2.11834185665515,-0.265915466919281,0.181624940864909,0
1,55,-0.451839341104924,-1.35551802331477,2.11834185665515,-0.265915466919281,0.813351158898144,1
1,55,-0.451839341104924,-1.35551802331477,2.11834185665515,-0.265915466919281,-0.122994139778632,0
1,56,-0.301226227403283,-1.35551802331477,-0.0736499495161147,-0.555697430621062,1.56211422309026,0
1,56,-0.301226227403283,-1.35551802331477,-0.0736499495161147,-0.555697430621062,0.000739733897940991,0
1,57,-0.150613113701641,-1.35551802331477,-0.396374708409888,0.470317203860216,1.40754662675321,0
1,57,-0.150613113701641,-1.35551802331477,-0.396374708409888,0.470317203860216,-1.76783232089467,0
1,57,-0.150613113701641,-1.35551802331477,-0.396374708409888,0.470317203860216,-0.539866396650921,0
1,57,-0.150613113701641,-1.35551802331477,-0.396374708409888,0.470317203860216,-1.14186622051815,0
1,57,-0.150613113701641,-1.35551802331477,-0.396374708409888,0.470317203860216,0.215021100584113,0
1,58,0,-1.35551802331477,0.0792436311471172,-1.65556745064164,-0.921977468837025,0
1,58,0,-1.35551802331477,0.0792436311471172,-1.65556745064164,0.387197254423162,0
1,58,0,-1.35551802331477,0.0792436311471172,-1.65556745064164,-1.61519705977585,0
1,59,0.150613113701641,-1.35551802331477,-1.89979543414574,1.69517889152645,-0.897916282184143,0
1,59,0.150613113701641,-1.35551802331477,-1.89979543414574,1.69517889152645,-0.534604856797613,0
1,60,0.301226227403283,-1.35551802331477,-0.810684767573296,0.0669892998769749,-0.291099202746804,1
1,60,0.301226227403283,-1.35551802331477,-0.810684767573296,0.0669892998769749,-0.581161952286889,0
1,60,0.301226227403283,-1.35551802331477,-0.810684767573296,0.0669892998769749,-0.398867012485492,0
1,60,0.301226227403283,-1.35551802331477,-0.810684767573296,0.0669892998769749,1.03420131649012,0
1,61,0.451839341104924,-1.35551802331477,0.650038330556836,-0.950742308325958,-1.43212205147208,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,0.339827164126889,1
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,-0.443397800956384,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,0.57163278578015,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,0.342349550094446,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,-0.241202876147129,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,0.508223837748139,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,1.24340951061771,0
1,62,0.602452454806566,-1.35551802331477,-1.16228781188426,-0.342366148662455,0.617858356796579,1
1,63,0.753065568508208,-1.35551802331477,-0.372866261019783,1.20114409641855,-0.91820886038291,0
1,63,0.753065568508208,-1.35551802331477,-0.372866261019783,1.20114409641855,-1.95697244846662,0
1,64,0.903678682209849,-1.35551802331477,1.61540781114727,-0.976487120401653,0.355781068100888,0
1,64,0.903678682209849,-1.35551802331477,1.61540781114727,-0.976487120401653,0.598814971721848,0
1,65,1.05429179591149,-1.35551802331477,1.98972694864764,2.24212395057003,0.563327893729431,0
1,65,1.05429179591149,-1.35551802331477,1.98972694864764,2.24212395057003,0.700297321910351,0
1,65,1.05429179591149,-1.35551802331477,1.98972694864764,2.24212395057003,-0.723109890774818,0
1,65,1.05429179591149,-1.35551802331477,1.98972694864764,2.24212395057003,-0.499528411918224,0
1,66,1.20490490961313,-1.35551802331477,-0.0272132332982134,1.26434858977811,0.519747460462645,0
1,66,1.20490490961313,-1.35551802331477,-0.0272132332982134,1.26434858977811,-2.73346242431282,0
1,66,1.20490490961313,-1.35551802331477,-0.0272132332982134,1.26434858977811,-2.03434662249521,0
1,67,1.35551802331477,-1.35551802331477,-0.90404704008991,-1.66472336560779,0.285224978658092,0
1,68,1.50613113701642,-1.35551802331477,-0.27741684194674,0.158434781754092,-1.01687526205084,0
1,68,1.50613113701642,-1.35551802331477,-0.27741684194674,0.158434781754092,-0.556120152779035,0
1,68,1.50613113701642,-1.35551802331477,-0.27741684194674,0.158434781754092,-1.11751753300415,0
1,69,1.65674425071806,-1.35551802331477,-0.581538881401506,-1.33297402602222,-0.03527664642075,0
1,69,1.65674425071806,-1.35551802331477,-0.581538881401506,-1.33297402602222,0.368504694125716,0
1,69,1.65674425071806,-1.35551802331477,-0.581538881401506,-1.33297402602222,-0.244781038811374,0
1,70,-1.65674425071806,-1.20490490961313,-0.0491432020060317,0.680900752153669,0.658504448431289,0
1,70,-1.65674425071806,-1.20490490961313,-0.0491432020060317,0.680900752153669,-1.96761951943618,0
1,71,-1.50613113701641,-1.20490490961313,0.0775139281126414,0.0245912623887355,1.12241208045285,1
1,71,-1.50613113701641,-1.20490490961313,0.0775139281126414,0.0245912623887355,-1.35700678429693,0
1,72,-1.35551802331477,-1.20490490961313,-0.353039191934625,-0.735504053801744,-0.529900890603271,0
1,72,-1.35551802331477,-1.20490490961313,-0.353039191934625,-0.735504053801744,1.27524979862105,0
1,72,-1.35551802331477,-1.20490490961313,-0.353039191934625,-0.735504053801744,0.301877206817315,0
1,72,-1.35551802331477,-1.20490490961313,-0.353039191934625,-0.735504053801744,0.954681103605908,0
1,73,-1.20490490961313,-1.20490490961313,-0.573390118141285,-1.30718809715951,0.824372541928762,0
1,74,-1.05429179591149,-1.20490490961313,0.500056824055696,-1.28140679775759,1.59278231756822,0
1,74,-1.05429179591149,-1.20490490961313,0.500056824055696,-1.28140679775759,0.425081357491888,0
1,74,-1.05429179591149,-1.20490490961313,0.500056824055696,-1.28140679775759,0.0565791258313934,1
1,74,-1.05429179591149,-1.20490490961313,0.500056824055696,-1.28140679775759,-1.91547838185997,0
1,75,-0.903678682209849,-1.20490490961313,-1.15491756505166,0.746554297156797,1.15977443943831,0
1,75,-0.903678682209849,-1.20490490961313,-1.15491756505166,0.746554297156797,-0.0491222997863894,0
1,76,-0.753065568508208,-1.20490490961313,-0.51937372859425,1.38399507714976,-1.2172814403644,0
1,76,-0.753065568508208,-1.20490490961313,-0.51937372859425,1.38399507714976,1.09249256529884,0
1,77,-0.602452454806566,-1.20490490961313,0.240156690818299,-0.22458274708461,1.00076868476962,0
1,77,-0.602452454806566,-1.20490490961313,0.240156690818299,-0.22458274708461,0.0756940423259129,1
1,77,-0.602452454806566,-1.20490490961313,0.240156690818299,-0.22458274708461,1.37912020705116,0
1,77,-0.602452454806566,-1.20490490961313,0.240156690818299,-0.22458274708461,1.87325634219051,0
1,78,-0.451839341104924,-1.20490490961313,0.465543663409254,1.01596081521341,-0.915613926983329,0
1,78,-0.451839341104924,-1.20490490961313,0.465543663409254,1.01596081521341,0.45000445302118,0
1,79,-0.301226227403283,-1.20490490961313,0.753746464222432,0.702839874832505,-0.350582906872944,0
1,79,-0.301226227403283,-1.20490490961313,0.753746464222432,0.702839874832505,-1.61693053396802,0
1,79,-0.301226227403283,-1.20490490961313,0.753746464222432,0.702839874832505,-0.000786308398088764,0
1,80,-0.150613113701641,-1.20490490961313,-0.63956669903809,-0.138078637069849,0.0163758865049093,0
1,80,-0.150613113701641,-1.20490490961313,-0.63956669903809,-0.138078637069849,0.840554033394133,0
1,81,0,-1.20490490961313,-1.28632266761509,0.291459887669158,0.860541057784643,0
1,81,0,-1.20490490961313,-1.28632266761509,0.291459887669158,0.941267140950804,0
1,81,0,-1.20490490961313,-1.28632266761509,0.291459887669158,-0.866634656536914,0
1,81,0,-1.20490490961313,-1.28632266761509,0.291459887669158,-0.614943040004127,0
1,81,0,-1.20490490961313,-1.28632266761509,0.291459887669158,-1.90435650829385,0
1,83,0.301226227403283,-1.20490490961313,-0.158437315803314,1.62740952050219,0.556861351918938,0
1,83,0.301226227403283,-1.20490490961313,-0.158437315803314,1.62740952050219,-0.346899395789074,0
1,83,0.301226227403283,-1.20490490961313,-0.158437315803314,1.62740952050219,0.780739025305265,0
1,85,0.602452454806566,-1.20490490961313,0.731054109325903,0.718985990816877,1.73548414247401,0
1,86,0.753065568508208,-1.20490490961313,0.962215489494943,0.0663537056186536,-0.448407595600182,0
1,87,0.903678682209849,-1.20490490961313,1.21802829842565,-0.886163137563597,1.24166312408862,1
1,87,0.903678682209849,-1.20490490961313,1.21802829842565,-0.886163137563597,0.335482641633735,0
1,87,0.903678682209849,-1.20490490961313,1.21802829842565,-0.886163137563597,0.742237821963637,0
1,88,1.05429179591149,-1.20490490961313,0.670336104887409,-0.886539913911256,-1.27801055581824,0
1,88,1.05429179591149,-1.20490490961313,0.670336104887409,-0.886539913911256,1.93506220306607,0
1,88,1.05429179591149,-1.20490490961313,0.670336104887409,-0.886539913911256,-0.149843445638207,0
1,89,1.20490490961313,-1.20490490961313,-1.37990214520154,0.510187641208251,-0.653875470424385,0
1,89,1.20490490961313,-1.20490490961313,-1.37990214520154,0.510187641208251,-0.304383279391881,0
1,90,1.35551802331477,-1.20490490961313,1.8014693942448,1.46249233329269,-3.31236528628875,0
1,90,1.35551802331477,-1.20490490961313,1.8014693942448,1.46249233329269,-0.000741356429726992,0
1,90,1.35551802331477,-1.20490490961313,1.8014693942448,1.46249233329269,1.00105374033864,1
1,90,1.35551802331477,-1.20490490961313,1.8014693942448,1.46249233329269,-1.11042613973639,0
1,90,1.35551802331477,-1.20490490961313,1.8014693942448,1.46249233329269,0.923230781913301,0
1,91,1.50613113701642,-1.20490490961313,-0.821938950223245,-0.266768016261663,-1.9962417865728,0
1,91,1.50613113701642,-1.20490490961313,-0.821938950223245,-0.266768016261663,0.997397477214896,0
1,92,1.65674425071806,-1.20490490961313,0.606963407373832,-1.23946032433732,1.59002253710615,0
1,92,1.65674425071806,-1.20490490961313,0.606963407373832,-1.23946032433732,2.29388730971612,1
1,92,1.65674425071806,-1.20490490961313,0.606963407373832,-1.23946032433732,-1.06471409473018,0
1,92,1.65674425071806,-1.20490490961313,0.606963407373832,-1.23946032433732,-0.284552990963843,0
1,94,-1.50613113701641,-1.05429179591149,-1.38975463455509,1.54075049465206,-0.639688753233347,0
1,94,-1.50613113701641,-1.05429179591149,-1.38975463455509,1.54075049465206,1.43361451710934,0
1,95,-1.35551802331477,-1.05429179591149,0.0562919791544641,-0.687615566876195,-0.646850628383255,0
1,95,-1.35551802331477,-1.05429179591149,0.0562919791544641,-0.687615566876195,-0.515687135696793,0
1,96,-1.20490490961313,-1.05429179591149,0.381336365052778,0.813070580527257,-1.21270505950082,0
1,96,-1.20490490961313,-1.05429179591149,0.381336365052778,0.813070580527257,-1.17946316704909,0
1,96,-1.20490490961313,-1.05429179591149,0.381336365052778,0.813070580527257,-0.316194562171307,0
1,96,-1.20490490961313,-1.05429179591149,0.381336365052778,0.813070580527257,-0.725354427905152,0
1,96,-1.20490490961313,-1.05429179591149,0.381336365052778,0.813070580527257,-1.46303431907875,0
1,97,-1.05429179591149,-1.05429179591149,0.223488597091233,0.883751009043006,2.19107211698731,1
1,97,-1.05429179591149,-1.05429179591149,0.223488597091233,0.883751009043006,-1.03758953794291,0
1,98,-0.903678682209849,-1.05429179591149,-0.0601928480103023,0.235915063188249,0.274764656051712,0
1,98,-0.903678682209849,-1.05429179591149,-0.0601928480103023,0.235915063188249,0.588043692081664,1
1,99,-0.753065568508208,-1.05429179591149,0.303454353094304,-0.0336490439823987,-0.446090565983286,0
1,99,-0.753065568508208,-1.05429179591149,0.303454353094304,-0.0336490439823987,-0.274743568742053,0
1,99,-0.753065568508208,-1.05429179591149,0.303454353094304,-0.0336490439823987,-2.52248835448551,0
1,100,-0.602452454806566,-1.05429179591149,-0.33089283049664,0.684362558295533,-0.11752345289383,0
1,100,-0.602452454806566,-1.05429179591149,-0.33089283049664,0.684362558295533,0.651883449778497,0
1,102,-0.301226227403283,-1.05429179591149,-0.604754945656187,-0.255222363281759,0.676990118435458,0
1,102,-0.301226227403283,-1.05429179591149,-0.604754945656187,-0.255222363281759,0.489186713055079,0
1,103,-0.150613113701641,-1.05429179591149,0.697183519621777,-0.787144437909936,-0.0607853692436927,0
1,103,-0.150613113701641,-1.05429179591149,0.697183519621777,-0.787144437909936,-2.08189545745759,0
1,103,-0.150613113701641,-1.05429179591149,0.697183519621777,-0.787144437909936,1.09847500046836,0
1,104,0,-1.05429179591149,0.165898227302226,-0.516022930991138,0.882882995581597,0
1,104,0,-1.05429179591149,0.165898227302226,-0.516022930991138,1.2879015040938,0
1,104,0,-1.05429179591149,0.165898227302226,-0.516022930991138,-1.61425721553567,0
1,105,0.150613113701641,-1.05429179591149,1.29879400329866,-0.220374121648218,-0.398370509216741,0
1,105,0.150613113701641,-1.05429179591149,1.29879400329866,-0.220374121648218,-0.28986806707325,0
1,107,0.451839341104924,-1.05429179591149,-0.1280453767088,0.588913869190792,-1.0979001261479,0
1,108,0.602452454806566,-1.05429179591149,0.246695755283308,0.316190885618851,1.45947932690453,0
1,108,0.602452454806566,-1.05429179591149,0.246695755283308,0.316190885618851,-0.497934213603382,0
1,109,0.753065568508208,-1.05429179591149,-0.360876812564433,1.04875314475665,-1.02490684734389,0
1,110,0.903678682209849,-1.05429179591149,-0.744710310220503,-0.42579056437921,-0.525752421845017,0
1,111,1.05429179591149,-1.05429179591149,0.758101917966893,0.967683137616436,-1.43042637658483,0
1,111,1.05429179591149,-1.05429179591149,0.758101917966893,0.967683137616436,2.08517569030718,1
1,111,1.05429179591149,-1.05429179591149,0.758101917966893,0.967683137616436,0.641295010969988,1
1,112,1.20490490961313,-1.05429179591149,-0.45706055527938,-0.900202162743286,1.88726647565165,0
1,112,1.20490490961313,-1.05429179591149,-0.45706055527938,-0.900202162743286,-1.69390677755611,0
1,112,1.20490490961313,-1.05429179591149,-0.45706055527938,-0.900202162743286,1.52044679035872,0
1,112,1.20490490961313,-1.05429179591149,-0.45706055527938,-0.900202162743286,-0.496789883141189,0
1,112,1.20490490961313,-1.05429179591149,-0.45706055527938,-0.900202162743286,0.537007769390118,0
1,113,1.35551802331477,-1.05429179591149,-0.393494798390655,0.483912240925042,1.28356841806842,1
1,113,1.35551802331477,-1.05429179591149,-0.393494798390655,0.483912240925042,1.75799403391424,0
1,114,1.50613113701642,-1.05429179591149,0.328948100585089,-0.142699007233341,-1.02042542390312,0
1,114,1.50613113701642,-1.05429179591149,0.328948100585089,-0.142699007233341,1.09566028639042,0
1,115,1.65674425071806,-1.05429179591149,-0.741661240730351,0.353913736143676,-0.729604788010622,0
1,116,-1.65674425071806,-0.903678682209849,0.511491043631149,-1.1053807778512,-0.666630882798919,0
1,116,-1.65674425071806,-0.903678682209849,0.511491043631149,-1.1053807778512,0.200667202292777,1
1,117,-1.50613113701641,-0.903678682209849,1.47651718913422,-0.0976275928294929,0.258394544174185,1
1,117,-1.50613113701641,-0.903678682209849,1.47651718913422,-0.0976275928294929,-0.81210925496638,0
1,117,-1.50613113701641,-0.903678682209849,1.47651718913422,-0.0976275928294929,1.04251364810607,0
1,117,-1.50613113701641,-0.903678682209849,1.47651718913422,-0.0976275928294929,0.903529503816047,0
1,118,-1.35551802331477,-0.903678682209849,-1.08860318717872,-0.454860350974443,0.550557480669172,0
1,118,-1.35551802331477,-0.903678682209849,-1.08860318717872,-0.454860350974443,-0.945878129376394,0
1,118,-1.35551802331477,-0.903678682209849,-1.08860318717872,-0.454860350974443,-0.430806038210922,0
1,119,-1.20490490961313,-0.903678682209849,0.802582539693036,-0.734608650639592,-0.908070919325798,0
1,119,-1.20490490961313,-0.903678682209849,0.802582539693036,-0.734608650639592,0.413719006854488,0
1,120,-1.05429179591149,-0.903678682209849,0.482265615353597,0.668328806667587,0.534909862527835,0
1,120,-1.05429179591149,-0.903678682209849,0.482265615353597,0.668328806667587,0.980540476693232,0
1,120,-1.05429179591149,-0.903678682209849,0.482265615353597,0.668328806667587,-1.0109516591397,0
1,120,-1.05429179591149,-0.903678682209849,0.482265615353597,0.668328806667587,-0.424885546062547,0
1,120,-1.05429179591149,-0.903678682209849,0.482265615353597,0.668328806667587,1.18392746243105,0
1,122,-0.753065568508208,-0.903678682209849,0.0552204865061607,2.74150860099016,0.216681960346064,0
1,122,-0.753065568508208,-0.903678682209849,0.0552204865061607,2.74150860099016,-1.3326805751702,0
1,123,-0.602452454806566,-0.903678682209849,0.840825626059154,1.06294282177256,0.622124754170127,0
1,123,-0.602452454806566,-0.903678682209849,0.840825626059154,1.06294282177256,0.594322674383829,0
1,123,-0.602452454806566,-0.903678682209849,0.840825626059154,1.06294282177256,-2.42054608766732,0
1,124,-0.451839341104924,-0.903678682209849,0.307073350365792,0.66884639749548,0.314542800898736,0
1,124,-0.451839341104924,-0.903678682209849,0.307073350365792,0.66884639749548,-0.65806907778523,0
1,125,-0.301226227403283,-0.903678682209849,1.17435051181161,-2.1780957768135,-0.831766114755976,1
1,125,-0.301226227403283,-0.903678682209849,1.17435051181161,-2.1780957768135,0.601815961607825,0
1,125,-0.301226227403283,-0.903678682209849,1.17435051181161,-2.1780957768135,-1.1841161351505,0
1,125,-0.301226227403283,-0.903678682209849,1.17435051181161,-2.1780957768135,-0.0751977078613658,0
1,125,-0.301226227403283,-0.903678682209849,1.17435051181161,-2.1780957768135,-0.258962900248849,0
1,125,-0.301226227403283,-0.903678682209849,1.17435051181161,-2.1780957768135,0.116565983647938,0
1,126,-0.150613113701641,-0.903678682209849,0.188116413485902,0.0454652371991636,0.996120631627456,0
1,126,-0.150613113701641,-0.903678682209849,0.188116413485902,0.0454652371991636,-0.584738292623283,1
1,126,-0.150613113701641,-0.903678682209849,0.188116413485902,0.0454652371991636,-1.47179553925629,1
1,126,-0.150613113701641,-0.903678682209849,0.188116413485902,0.0454652371991636,0.194715630649139,1
