"Year","Site","X1","X2","Occ"
1,129,-0.779422863405995,-1.47224318643355,0
1,129,-0.779422863405995,-1.47224318643355,0
1,130,-0.66395280956807,-1.47224318643355,0
1,130,-0.66395280956807,-1.47224318643355,0
1,131,-0.548482755730145,-1.47224318643355,0
1,133,-0.317542648054294,-1.47224318643355,0
1,133,-0.317542648054294,-1.47224318643355,0
1,134,-0.202072594216369,-1.47224318643355,0
1,134,-0.202072594216369,-1.47224318643355,0
1,134,-0.202072594216369,-1.47224318643355,1
1,134,-0.202072594216369,-1.47224318643355,0
1,135,-0.0866025403784438,-1.47224318643355,0
1,135,-0.0866025403784438,-1.47224318643355,1
1,135,-0.0866025403784438,-1.47224318643355,0
1,136,0.0288675134594812,-1.47224318643355,0
1,136,0.0288675134594812,-1.47224318643355,0
1,137,0.144337567297406,-1.47224318643355,0
1,137,0.144337567297406,-1.47224318643355,0
1,137,0.144337567297406,-1.47224318643355,0
1,138,0.259807621135332,-1.47224318643355,0
1,139,0.375277674973257,-1.47224318643355,0
1,139,0.375277674973257,-1.47224318643355,0
1,141,0.606217782649107,-1.47224318643355,0
1,141,0.606217782649107,-1.47224318643355,0
1,141,0.606217782649107,-1.47224318643355,0
1,142,0.721687836487032,-1.47224318643355,0
1,143,0.837157890324957,-1.47224318643355,0
1,143,0.837157890324957,-1.47224318643355,0
1,145,1.06809799800081,-1.47224318643355,0
1,145,1.06809799800081,-1.47224318643355,0
1,146,1.18356805183873,-1.47224318643355,0
1,146,1.18356805183873,-1.47224318643355,0
1,146,1.18356805183873,-1.47224318643355,0
1,146,1.18356805183873,-1.47224318643355,0
1,146,1.18356805183873,-1.47224318643355,0
1,148,1.41450815951458,-1.47224318643355,0
1,148,1.41450815951458,-1.47224318643355,0
1,148,1.41450815951458,-1.47224318643355,1
1,148,1.41450815951458,-1.47224318643355,0
1,149,1.52997821335251,-1.47224318643355,0
1,149,1.52997821335251,-1.47224318643355,0
1,149,1.52997821335251,-1.47224318643355,0
1,149,1.52997821335251,-1.47224318643355,0
1,150,1.64544826719043,-1.47224318643355,0
1,150,1.64544826719043,-1.47224318643355,0
1,150,1.64544826719043,-1.47224318643355,0
1,150,1.64544826719043,-1.47224318643355,0
1,150,1.64544826719043,-1.47224318643355,0
1,151,-1.64544826719043,-1.41450815951458,0
1,151,-1.64544826719043,-1.41450815951458,0
1,151,-1.64544826719043,-1.41450815951458,0
1,152,-1.52997821335251,-1.41450815951458,1
1,152,-1.52997821335251,-1.41450815951458,1
1,152,-1.52997821335251,-1.41450815951458,0
1,154,-1.29903810567666,-1.41450815951458,0
1,154,-1.29903810567666,-1.41450815951458,1
1,154,-1.29903810567666,-1.41450815951458,0
1,154,-1.29903810567666,-1.41450815951458,1
1,155,-1.18356805183873,-1.41450815951458,0
1,156,-1.06809799800081,-1.41450815951458,0
1,156,-1.06809799800081,-1.41450815951458,0
1,156,-1.06809799800081,-1.41450815951458,0
1,157,-0.952627944162883,-1.41450815951458,0
1,157,-0.952627944162883,-1.41450815951458,0
1,158,-0.837157890324957,-1.41450815951458,0
1,158,-0.837157890324957,-1.41450815951458,0
1,160,-0.606217782649107,-1.41450815951458,0
1,161,-0.490747728811182,-1.41450815951458,0
1,161,-0.490747728811182,-1.41450815951458,0
1,161,-0.490747728811182,-1.41450815951458,0
1,163,-0.259807621135332,-1.41450815951458,0
1,164,-0.144337567297406,-1.41450815951458,1
1,164,-0.144337567297406,-1.41450815951458,0
1,165,-0.0288675134594812,-1.41450815951458,1
1,165,-0.0288675134594812,-1.41450815951458,0
1,166,0.086602540378444,-1.41450815951458,0
1,167,0.202072594216369,-1.41450815951458,0
1,167,0.202072594216369,-1.41450815951458,0
1,167,0.202072594216369,-1.41450815951458,1
1,168,0.317542648054294,-1.41450815951458,1
1,168,0.317542648054294,-1.41450815951458,0
1,170,0.548482755730145,-1.41450815951458,0
1,173,0.89489291724392,-1.41450815951458,0
1,173,0.89489291724392,-1.41450815951458,0
1,173,0.89489291724392,-1.41450815951458,0
1,174,1.01036297108185,-1.41450815951458,0
1,174,1.01036297108185,-1.41450815951458,0
1,174,1.01036297108185,-1.41450815951458,0
1,174,1.01036297108185,-1.41450815951458,0
1,175,1.12583302491977,-1.41450815951458,0
1,175,1.12583302491977,-1.41450815951458,0
1,176,1.2413030787577,-1.41450815951458,0
1,177,1.35677313259562,-1.41450815951458,0
1,178,1.47224318643355,-1.41450815951458,0
1,178,1.47224318643355,-1.41450815951458,0
1,178,1.47224318643355,-1.41450815951458,0
1,179,1.58771324027147,-1.41450815951458,0
1,182,-1.58771324027147,-1.35677313259562,0
1,182,-1.58771324027147,-1.35677313259562,1
1,183,-1.47224318643355,-1.35677313259562,0
1,183,-1.47224318643355,-1.35677313259562,0
1,184,-1.35677313259562,-1.35677313259562,0
1,184,-1.35677313259562,-1.35677313259562,0
1,185,-1.2413030787577,-1.35677313259562,0
1,185,-1.2413030787577,-1.35677313259562,0
1,186,-1.12583302491977,-1.35677313259562,0
1,186,-1.12583302491977,-1.35677313259562,0
1,186,-1.12583302491977,-1.35677313259562,0
1,186,-1.12583302491977,-1.35677313259562,0
1,187,-1.01036297108185,-1.35677313259562,0
1,187,-1.01036297108185,-1.35677313259562,0
1,187,-1.01036297108185,-1.35677313259562,0
1,188,-0.89489291724392,-1.35677313259562,0
1,189,-0.779422863405995,-1.35677313259562,0
1,190,-0.66395280956807,-1.35677313259562,0
1,192,-0.433012701892219,-1.35677313259562,0
1,192,-0.433012701892219,-1.35677313259562,0
1,192,-0.433012701892219,-1.35677313259562,0
1,194,-0.202072594216369,-1.35677313259562,0
1,195,-0.0866025403784438,-1.35677313259562,0
1,195,-0.0866025403784438,-1.35677313259562,1
1,196,0.0288675134594812,-1.35677313259562,0
1,197,0.144337567297406,-1.35677313259562,0
1,197,0.144337567297406,-1.35677313259562,1
1,197,0.144337567297406,-1.35677313259562,0
1,198,0.259807621135332,-1.35677313259562,0
1,198,0.259807621135332,-1.35677313259562,0
1,198,0.259807621135332,-1.35677313259562,0
1,198,0.259807621135332,-1.35677313259562,0
1,198,0.259807621135332,-1.35677313259562,0
1,200,0.490747728811182,-1.35677313259562,0
1,200,0.490747728811182,-1.35677313259562,1
1,201,0.606217782649107,-1.35677313259562,0
1,201,0.606217782649107,-1.35677313259562,0
1,202,0.721687836487032,-1.35677313259562,0
1,203,0.837157890324957,-1.35677313259562,0
1,203,0.837157890324957,-1.35677313259562,1
1,203,0.837157890324957,-1.35677313259562,0
1,204,0.952627944162883,-1.35677313259562,0
1,204,0.952627944162883,-1.35677313259562,0
1,204,0.952627944162883,-1.35677313259562,0
1,204,0.952627944162883,-1.35677313259562,0
1,204,0.952627944162883,-1.35677313259562,0
1,204,0.952627944162883,-1.35677313259562,1
1,205,1.06809799800081,-1.35677313259562,0
1,205,1.06809799800081,-1.35677313259562,0
1,206,1.18356805183873,-1.35677313259562,0
1,206,1.18356805183873,-1.35677313259562,0
1,207,1.29903810567666,-1.35677313259562,0
1,207,1.29903810567666,-1.35677313259562,0
1,208,1.41450815951458,-1.35677313259562,0
1,208,1.41450815951458,-1.35677313259562,0
1,208,1.41450815951458,-1.35677313259562,0
1,209,1.52997821335251,-1.35677313259562,0
1,209,1.52997821335251,-1.35677313259562,0
1,209,1.52997821335251,-1.35677313259562,0
1,210,1.64544826719043,-1.35677313259562,0
1,211,-1.64544826719043,-1.29903810567666,0
1,211,-1.64544826719043,-1.29903810567666,0
1,212,-1.52997821335251,-1.29903810567666,0
1,212,-1.52997821335251,-1.29903810567666,0
1,213,-1.41450815951458,-1.29903810567666,0
1,214,-1.29903810567666,-1.29903810567666,0
1,217,-0.952627944162883,-1.29903810567666,0
1,217,-0.952627944162883,-1.29903810567666,0
1,217,-0.952627944162883,-1.29903810567666,0
1,218,-0.837157890324957,-1.29903810567666,0
1,218,-0.837157890324957,-1.29903810567666,0
1,218,-0.837157890324957,-1.29903810567666,0
1,218,-0.837157890324957,-1.29903810567666,0
1,218,-0.837157890324957,-1.29903810567666,0
1,219,-0.721687836487032,-1.29903810567666,0
1,219,-0.721687836487032,-1.29903810567666,0
1,221,-0.490747728811182,-1.29903810567666,0
1,222,-0.375277674973257,-1.29903810567666,0
1,222,-0.375277674973257,-1.29903810567666,0
1,223,-0.259807621135332,-1.29903810567666,0
1,223,-0.259807621135332,-1.29903810567666,1
1,223,-0.259807621135332,-1.29903810567666,1
1,224,-0.144337567297406,-1.29903810567666,0
1,225,-0.0288675134594812,-1.29903810567666,0
1,225,-0.0288675134594812,-1.29903810567666,0
1,225,-0.0288675134594812,-1.29903810567666,0
1,225,-0.0288675134594812,-1.29903810567666,0
1,226,0.086602540378444,-1.29903810567666,0
1,226,0.086602540378444,-1.29903810567666,0
1,226,0.086602540378444,-1.29903810567666,1
1,228,0.317542648054294,-1.29903810567666,1
1,228,0.317542648054294,-1.29903810567666,0
1,228,0.317542648054294,-1.29903810567666,0
1,229,0.433012701892219,-1.29903810567666,0
1,229,0.433012701892219,-1.29903810567666,0
1,231,0.66395280956807,-1.29903810567666,0
1,231,0.66395280956807,-1.29903810567666,0
1,231,0.66395280956807,-1.29903810567666,0
1,232,0.779422863405995,-1.29903810567666,1
1,233,0.89489291724392,-1.29903810567666,0
1,233,0.89489291724392,-1.29903810567666,1
1,233,0.89489291724392,-1.29903810567666,0
1,234,1.01036297108185,-1.29903810567666,0
1,235,1.12583302491977,-1.29903810567666,0
1,235,1.12583302491977,-1.29903810567666,0
1,235,1.12583302491977,-1.29903810567666,0
1,236,1.2413030787577,-1.29903810567666,0
1,237,1.35677313259562,-1.29903810567666,0
1,238,1.47224318643355,-1.29903810567666,0
1,238,1.47224318643355,-1.29903810567666,0
1,238,1.47224318643355,-1.29903810567666,0
1,238,1.47224318643355,-1.29903810567666,1
1,239,1.58771324027147,-1.29903810567666,0
1,239,1.58771324027147,-1.29903810567666,0
1,239,1.58771324027147,-1.29903810567666,0
1,239,1.58771324027147,-1.29903810567666,0
1,239,1.58771324027147,-1.29903810567666,0
1,239,1.58771324027147,-1.29903810567666,0
1,239,1.58771324027147,-1.29903810567666,0
1,240,1.7031832941094,-1.29903810567666,0
1,240,1.7031832941094,-1.29903810567666,0
1,240,1.7031832941094,-1.29903810567666,0
1,240,1.7031832941094,-1.29903810567666,0
1,242,-1.58771324027147,-1.2413030787577,0
1,243,-1.47224318643355,-1.2413030787577,0
1,243,-1.47224318643355,-1.2413030787577,0
1,244,-1.35677313259562,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,245,-1.2413030787577,-1.2413030787577,0
1,246,-1.12583302491977,-1.2413030787577,1
1,246,-1.12583302491977,-1.2413030787577,0
1,246,-1.12583302491977,-1.2413030787577,1
1,247,-1.01036297108185,-1.2413030787577,0
1,247,-1.01036297108185,-1.2413030787577,0
1,248,-0.89489291724392,-1.2413030787577,0
1,248,-0.89489291724392,-1.2413030787577,0
1,249,-0.779422863405995,-1.2413030787577,0
1,249,-0.779422863405995,-1.2413030787577,0
1,249,-0.779422863405995,-1.2413030787577,1
1,249,-0.779422863405995,-1.2413030787577,1
1,250,-0.66395280956807,-1.2413030787577,0
1,250,-0.66395280956807,-1.2413030787577,0
1,250,-0.66395280956807,-1.2413030787577,0
1,250,-0.66395280956807,-1.2413030787577,0
1,250,-0.66395280956807,-1.2413030787577,1
1,251,-0.548482755730145,-1.2413030787577,0
1,251,-0.548482755730145,-1.2413030787577,0
1,252,-0.433012701892219,-1.2413030787577,0
1,254,-0.202072594216369,-1.2413030787577,0
1,254,-0.202072594216369,-1.2413030787577,1
1,255,-0.0866025403784438,-1.2413030787577,0
1,255,-0.0866025403784438,-1.2413030787577,0
1,255,-0.0866025403784438,-1.2413030787577,0
1,256,0.0288675134594812,-1.2413030787577,0
1,256,0.0288675134594812,-1.2413030787577,0
1,256,0.0288675134594812,-1.2413030787577,1
1,257,0.144337567297406,-1.2413030787577,0
1,257,0.144337567297406,-1.2413030787577,0
1,258,0.259807621135332,-1.2413030787577,0
1,258,0.259807621135332,-1.2413030787577,0
1,258,0.259807621135332,-1.2413030787577,0
1,259,0.375277674973257,-1.2413030787577,0
1,260,0.490747728811182,-1.2413030787577,0
1,261,0.606217782649107,-1.2413030787577,1
1,261,0.606217782649107,-1.2413030787577,0
1,262,0.721687836487032,-1.2413030787577,1
1,265,1.06809799800081,-1.2413030787577,0
1,265,1.06809799800081,-1.2413030787577,0
1,266,1.18356805183873,-1.2413030787577,1
1,266,1.18356805183873,-1.2413030787577,0
1,267,1.29903810567666,-1.2413030787577,0
1,267,1.29903810567666,-1.2413030787577,1
1,268,1.41450815951458,-1.2413030787577,0
1,268,1.41450815951458,-1.2413030787577,0
1,268,1.41450815951458,-1.2413030787577,0
1,268,1.41450815951458,-1.2413030787577,0
1,269,1.52997821335251,-1.2413030787577,1
1,270,1.64544826719043,-1.2413030787577,0
1,271,-1.64544826719043,-1.18356805183873,1
1,273,-1.41450815951458,-1.18356805183873,0
1,273,-1.41450815951458,-1.18356805183873,0
1,273,-1.41450815951458,-1.18356805183873,0
1,274,-1.29903810567666,-1.18356805183873,0
1,274,-1.29903810567666,-1.18356805183873,0
1,276,-1.06809799800081,-1.18356805183873,0
1,278,-0.837157890324957,-1.18356805183873,0
1,278,-0.837157890324957,-1.18356805183873,0
1,279,-0.721687836487032,-1.18356805183873,0
1,279,-0.721687836487032,-1.18356805183873,0
1,280,-0.606217782649107,-1.18356805183873,0
1,281,-0.490747728811182,-1.18356805183873,0
1,281,-0.490747728811182,-1.18356805183873,0
1,281,-0.490747728811182,-1.18356805183873,0
1,282,-0.375277674973257,-1.18356805183873,0
1,283,-0.259807621135332,-1.18356805183873,0
1,283,-0.259807621135332,-1.18356805183873,0
1,284,-0.144337567297406,-1.18356805183873,0
1,284,-0.144337567297406,-1.18356805183873,1
1,284,-0.144337567297406,-1.18356805183873,1
1,285,-0.0288675134594812,-1.18356805183873,0
1,285,-0.0288675134594812,-1.18356805183873,1
1,285,-0.0288675134594812,-1.18356805183873,0
1,286,0.086602540378444,-1.18356805183873,0
1,286,0.086602540378444,-1.18356805183873,0
1,287,0.202072594216369,-1.18356805183873,0
1,287,0.202072594216369,-1.18356805183873,0
1,287,0.202072594216369,-1.18356805183873,1
1,287,0.202072594216369,-1.18356805183873,0
1,288,0.317542648054294,-1.18356805183873,0
1,288,0.317542648054294,-1.18356805183873,0
1,289,0.433012701892219,-1.18356805183873,0
1,289,0.433012701892219,-1.18356805183873,1
1,289,0.433012701892219,-1.18356805183873,1
1,289,0.433012701892219,-1.18356805183873,0
1,290,0.548482755730145,-1.18356805183873,0
1,290,0.548482755730145,-1.18356805183873,0
1,291,0.66395280956807,-1.18356805183873,1
1,292,0.779422863405995,-1.18356805183873,1
1,292,0.779422863405995,-1.18356805183873,0
1,292,0.779422863405995,-1.18356805183873,0
1,293,0.89489291724392,-1.18356805183873,0
1,293,0.89489291724392,-1.18356805183873,0
1,293,0.89489291724392,-1.18356805183873,0
1,293,0.89489291724392,-1.18356805183873,0
1,294,1.01036297108185,-1.18356805183873,0
1,294,1.01036297108185,-1.18356805183873,0
1,294,1.01036297108185,-1.18356805183873,0
1,294,1.01036297108185,-1.18356805183873,0
1,295,1.12583302491977,-1.18356805183873,0
1,295,1.12583302491977,-1.18356805183873,0
1,295,1.12583302491977,-1.18356805183873,1
1,296,1.2413030787577,-1.18356805183873,0
1,297,1.35677313259562,-1.18356805183873,0
1,298,1.47224318643355,-1.18356805183873,0
1,300,1.7031832941094,-1.18356805183873,0
1,302,-1.58771324027147,-1.12583302491977,0
1,303,-1.47224318643355,-1.12583302491977,0
1,304,-1.35677313259562,-1.12583302491977,0
1,304,-1.35677313259562,-1.12583302491977,0
1,305,-1.2413030787577,-1.12583302491977,0
1,306,-1.12583302491977,-1.12583302491977,0
